,imdb_title_id,title,year,genre,duration,director,actors,avg_vote,worldwide_gross_income,Title,Release Year,Locations,Production Company,Distributor
159,tt0061722,The Graduate,1967,"Comedy, Drama, Romance",106,Mike Nichols,"Anne Bancroft, Dustin Hoffman, Katharine Ross, William Daniels, Murray Hamilton, Elizabeth Wilson, Buck Henry, Brian Avery, Walter Brooke, Norman Fell, Alice Ghostley, Marion Lorne, Eddra Gale",8.0,105015008,The Graduate,1967,San Francisco Zoo (2701 Sloat Blvd.),Embassy Pictures Corporation,Embassy Pictures Corporation
160,tt0061722,The Graduate,1967,"Comedy, Drama, Romance",106,Mike Nichols,"Anne Bancroft, Dustin Hoffman, Katharine Ross, William Daniels, Murray Hamilton, Elizabeth Wilson, Buck Henry, Brian Avery, Walter Brooke, Norman Fell, Alice Ghostley, Marion Lorne, Eddra Gale",8.0,105015008,The Graduate,1967,Bay Bridge,Embassy Pictures Corporation,Embassy Pictures Corporation
161,tt0061735,Guess Who's Coming to Dinner,1967,"Comedy, Drama",108,Stanley Kramer,"Spencer Tracy, Sidney Poitier, Katharine Hepburn, Katharine Houghton, Cecil Kellaway, Beah Richards, Roy Glenn, Isabel Sanford, Virginia Christine, Alexandra Hay, Barbara Randolph, D'Urville Martin, Tom Heaton, Grace Gaynor, Skip Martin",7.8,56666667,Guess Who's Coming to Dinner,1967,634 Raycliff Terrace,Columbia Pictures Corporation,Columbia Pictures
162,tt0061735,Guess Who's Coming to Dinner,1967,"Comedy, Drama",108,Stanley Kramer,"Spencer Tracy, Sidney Poitier, Katharine Hepburn, Katharine Houghton, Cecil Kellaway, Beah Richards, Roy Glenn, Isabel Sanford, Virginia Christine, Alexandra Hay, Barbara Randolph, D'Urville Martin, Tom Heaton, Grace Gaynor, Skip Martin",7.8,56666667,Guess Who's Coming to Dinner,1967,Mel's Drive-In (Corner South Van Ness & Mission St.),Columbia Pictures Corporation,Columbia Pictures
163,tt0061735,Guess Who's Coming to Dinner,1967,"Comedy, Drama",108,Stanley Kramer,"Spencer Tracy, Sidney Poitier, Katharine Hepburn, Katharine Houghton, Cecil Kellaway, Beah Richards, Roy Glenn, Isabel Sanford, Virginia Christine, Alexandra Hay, Barbara Randolph, D'Urville Martin, Tom Heaton, Grace Gaynor, Skip Martin",7.8,56666667,Guess Who's Coming to Dinner,1967,San Francisco International Airport,Columbia Pictures Corporation,Columbia Pictures
164,tt0061735,Guess Who's Coming to Dinner,1967,"Comedy, Drama",108,Stanley Kramer,"Spencer Tracy, Sidney Poitier, Katharine Hepburn, Katharine Houghton, Cecil Kellaway, Beah Richards, Roy Glenn, Isabel Sanford, Virginia Christine, Alexandra Hay, Barbara Randolph, D'Urville Martin, Tom Heaton, Grace Gaynor, Skip Martin",7.8,56666667,Guess Who's Coming to Dinner,1967,Sutter Street between Powell and Mason,Columbia Pictures Corporation,Columbia Pictures
165,tt0062138,Point Blank,1967,"Crime, Drama, Thriller",92,John Boorman,"Lee Marvin, Angie Dickinson, Keenan Wynn, Carroll O'Connor, Lloyd Bochner, Michael Strong, John Vernon, Sharon Acker, James Sikking, Sandra Warner, Roberta Haynes, Kathleen Freeman, Victor Creatore, Lawrence Hauben, Susan Holloway",7.3,0,Point Blank,1967,Alcatraz Island,Metro-Goldwyn Mayer,Metro-Goldwyn Mayer
166,tt0062138,Point Blank,1967,"Crime, Drama, Thriller",92,John Boorman,"Lee Marvin, Angie Dickinson, Keenan Wynn, Carroll O'Connor, Lloyd Bochner, Michael Strong, John Vernon, Sharon Acker, James Sikking, Sandra Warner, Roberta Haynes, Kathleen Freeman, Victor Creatore, Lawrence Hauben, Susan Holloway",7.3,0,Point Blank,1967,"Fort Point (Presidio, Golden Gate National Recreation Area)",Metro-Goldwyn Mayer,Metro-Goldwyn Mayer
167,tt0062765,Bullitt,1968,"Action, Crime, Thriller",114,Peter Yates,"Steve McQueen, Robert Vaughn, Jacqueline Bisset, Don Gordon, Robert Duvall, Simon Oakland, Norman Fell, Georg Stanford Brown, Justin Tarr, Carl Reindel, Felice Orlandi, Vic Tayback, Robert Lipton, Ed Peck, Pat Renella",7.4,511350,Bullitt,1968,Cesar Chavez & Mission Street (Mission),"Warner Brothers / Seven Arts
Seven Arts",Warner Brothers
168,tt0062765,Bullitt,1968,"Action, Crime, Thriller",114,Peter Yates,"Steve McQueen, Robert Vaughn, Jacqueline Bisset, Don Gordon, Robert Duvall, Simon Oakland, Norman Fell, Georg Stanford Brown, Justin Tarr, Carl Reindel, Felice Orlandi, Vic Tayback, Robert Lipton, Ed Peck, Pat Renella",7.4,511350,Bullitt,1968,1153-57 Taylor Street,"Warner Brothers / Seven Arts
Seven Arts",Warner Brothers
169,tt0062765,Bullitt,1968,"Action, Crime, Thriller",114,Peter Yates,"Steve McQueen, Robert Vaughn, Jacqueline Bisset, Don Gordon, Robert Duvall, Simon Oakland, Norman Fell, Georg Stanford Brown, Justin Tarr, Carl Reindel, Felice Orlandi, Vic Tayback, Robert Lipton, Ed Peck, Pat Renella",7.4,511350,Bullitt,1968,John Muir Drive (Lake Merced),"Warner Brothers / Seven Arts
Seven Arts",Warner Brothers
170,tt0062765,Bullitt,1968,"Action, Crime, Thriller",114,Peter Yates,"Steve McQueen, Robert Vaughn, Jacqueline Bisset, Don Gordon, Robert Duvall, Simon Oakland, Norman Fell, Georg Stanford Brown, Justin Tarr, Carl Reindel, Felice Orlandi, Vic Tayback, Robert Lipton, Ed Peck, Pat Renella",7.4,511350,Bullitt,1968,Columbus & Lombard Streets (North Beach),"Warner Brothers / Seven Arts
Seven Arts",Warner Brothers
171,tt0062765,Bullitt,1968,"Action, Crime, Thriller",114,Peter Yates,"Steve McQueen, Robert Vaughn, Jacqueline Bisset, Don Gordon, Robert Duvall, Simon Oakland, Norman Fell, Georg Stanford Brown, Justin Tarr, Carl Reindel, Felice Orlandi, Vic Tayback, Robert Lipton, Ed Peck, Pat Renella",7.4,511350,Bullitt,1968,Brocklebank Apartments (1000 Mason Street),"Warner Brothers / Seven Arts
Seven Arts",Warner Brothers
172,tt0062765,Bullitt,1968,"Action, Crime, Thriller",114,Peter Yates,"Steve McQueen, Robert Vaughn, Jacqueline Bisset, Don Gordon, Robert Duvall, Simon Oakland, Norman Fell, Georg Stanford Brown, Justin Tarr, Carl Reindel, Felice Orlandi, Vic Tayback, Robert Lipton, Ed Peck, Pat Renella",7.4,511350,Bullitt,1968,Marina Green (Marina District),"Warner Brothers / Seven Arts
Seven Arts",Warner Brothers
173,tt0062765,Bullitt,1968,"Action, Crime, Thriller",114,Peter Yates,"Steve McQueen, Robert Vaughn, Jacqueline Bisset, Don Gordon, Robert Duvall, Simon Oakland, Norman Fell, Georg Stanford Brown, Justin Tarr, Carl Reindel, Felice Orlandi, Vic Tayback, Robert Lipton, Ed Peck, Pat Renella",7.4,511350,Bullitt,1968,Larkin & Chestnut Streets (Russian Hill),"Warner Brothers / Seven Arts
Seven Arts",Warner Brothers
174,tt0062765,Bullitt,1968,"Action, Crime, Thriller",114,Peter Yates,"Steve McQueen, Robert Vaughn, Jacqueline Bisset, Don Gordon, Robert Duvall, Simon Oakland, Norman Fell, Georg Stanford Brown, Justin Tarr, Carl Reindel, Felice Orlandi, Vic Tayback, Robert Lipton, Ed Peck, Pat Renella",7.4,511350,Bullitt,1968,"SF General Hospital Center (1001 Potrero Avenue, Potrero Hill)","Warner Brothers / Seven Arts
Seven Arts",Warner Brothers
175,tt0062765,Bullitt,1968,"Action, Crime, Thriller",114,Peter Yates,"Steve McQueen, Robert Vaughn, Jacqueline Bisset, Don Gordon, Robert Duvall, Simon Oakland, Norman Fell, Georg Stanford Brown, Justin Tarr, Carl Reindel, Felice Orlandi, Vic Tayback, Robert Lipton, Ed Peck, Pat Renella",7.4,511350,Bullitt,1968,Bay Bridge,"Warner Brothers / Seven Arts
Seven Arts",Warner Brothers
176,tt0062765,Bullitt,1968,"Action, Crime, Thriller",114,Peter Yates,"Steve McQueen, Robert Vaughn, Jacqueline Bisset, Don Gordon, Robert Duvall, Simon Oakland, Norman Fell, Georg Stanford Brown, Justin Tarr, Carl Reindel, Felice Orlandi, Vic Tayback, Robert Lipton, Ed Peck, Pat Renella",7.4,511350,Bullitt,1968,20th & Vermont Streets (Potrero Hill),"Warner Brothers / Seven Arts
Seven Arts",Warner Brothers
177,tt0062765,Bullitt,1968,"Action, Crime, Thriller",114,Peter Yates,"Steve McQueen, Robert Vaughn, Jacqueline Bisset, Don Gordon, Robert Duvall, Simon Oakland, Norman Fell, Georg Stanford Brown, Justin Tarr, Carl Reindel, Felice Orlandi, Vic Tayback, Robert Lipton, Ed Peck, Pat Renella",7.4,511350,Bullitt,1968,Intersection of York & Peralta (Bernal Heights),"Warner Brothers / Seven Arts
Seven Arts",Warner Brothers
178,tt0062765,Bullitt,1968,"Action, Crime, Thriller",114,Peter Yates,"Steve McQueen, Robert Vaughn, Jacqueline Bisset, Don Gordon, Robert Duvall, Simon Oakland, Norman Fell, Georg Stanford Brown, Justin Tarr, Carl Reindel, Felice Orlandi, Vic Tayback, Robert Lipton, Ed Peck, Pat Renella",7.4,511350,Bullitt,1968,Taylor & Vallejo Streets (Russian Hill),"Warner Brothers / Seven Arts
Seven Arts",Warner Brothers
179,tt0062765,Bullitt,1968,"Action, Crime, Thriller",114,Peter Yates,"Steve McQueen, Robert Vaughn, Jacqueline Bisset, Don Gordon, Robert Duvall, Simon Oakland, Norman Fell, Georg Stanford Brown, Justin Tarr, Carl Reindel, Felice Orlandi, Vic Tayback, Robert Lipton, Ed Peck, Pat Renella",7.4,511350,Bullitt,1968,"Candlestick Park Exit, Highway 101","Warner Brothers / Seven Arts
Seven Arts",Warner Brothers
180,tt0062765,Bullitt,1968,"Action, Crime, Thriller",114,Peter Yates,"Steve McQueen, Robert Vaughn, Jacqueline Bisset, Don Gordon, Robert Duvall, Simon Oakland, Norman Fell, Georg Stanford Brown, Justin Tarr, Carl Reindel, Felice Orlandi, Vic Tayback, Robert Lipton, Ed Peck, Pat Renella",7.4,511350,Bullitt,1968,Kennedy Hotel (226 Embarcadero at Howard Street),"Warner Brothers / Seven Arts
Seven Arts",Warner Brothers
181,tt0062765,Bullitt,1968,"Action, Crime, Thriller",114,Peter Yates,"Steve McQueen, Robert Vaughn, Jacqueline Bisset, Don Gordon, Robert Duvall, Simon Oakland, Norman Fell, Georg Stanford Brown, Justin Tarr, Carl Reindel, Felice Orlandi, Vic Tayback, Robert Lipton, Ed Peck, Pat Renella",7.4,511350,Bullitt,1968,Bayshore Blvd near Cesar Chavez (Bayview),"Warner Brothers / Seven Arts
Seven Arts",Warner Brothers
182,tt0062765,Bullitt,1968,"Action, Crime, Thriller",114,Peter Yates,"Steve McQueen, Robert Vaughn, Jacqueline Bisset, Don Gordon, Robert Duvall, Simon Oakland, Norman Fell, Georg Stanford Brown, Justin Tarr, Carl Reindel, Felice Orlandi, Vic Tayback, Robert Lipton, Ed Peck, Pat Renella",7.4,511350,Bullitt,1968,Mansell & University Streets (Visitacion  Valley),"Warner Brothers / Seven Arts
Seven Arts",Warner Brothers
183,tt0062765,Bullitt,1968,"Action, Crime, Thriller",114,Peter Yates,"Steve McQueen, Robert Vaughn, Jacqueline Bisset, Don Gordon, Robert Duvall, Simon Oakland, Norman Fell, Georg Stanford Brown, Justin Tarr, Carl Reindel, Felice Orlandi, Vic Tayback, Robert Lipton, Ed Peck, Pat Renella",7.4,511350,Bullitt,1968,Larkin & Francisco Streets (Russian Hill),"Warner Brothers / Seven Arts
Seven Arts",Warner Brothers
184,tt0062765,Bullitt,1968,"Action, Crime, Thriller",114,Peter Yates,"Steve McQueen, Robert Vaughn, Jacqueline Bisset, Don Gordon, Robert Duvall, Simon Oakland, Norman Fell, Georg Stanford Brown, Justin Tarr, Carl Reindel, Felice Orlandi, Vic Tayback, Robert Lipton, Ed Peck, Pat Renella",7.4,511350,Bullitt,1968,Filbert & Taylor Streets (Russian Hill),"Warner Brothers / Seven Arts
Seven Arts",Warner Brothers
185,tt0062765,Bullitt,1968,"Action, Crime, Thriller",114,Peter Yates,"Steve McQueen, Robert Vaughn, Jacqueline Bisset, Don Gordon, Robert Duvall, Simon Oakland, Norman Fell, Georg Stanford Brown, Justin Tarr, Carl Reindel, Felice Orlandi, Vic Tayback, Robert Lipton, Ed Peck, Pat Renella",7.4,511350,Bullitt,1968,Mark Hopkins Hotel (999 California Street),"Warner Brothers / Seven Arts
Seven Arts",Warner Brothers
186,tt0062765,Bullitt,1968,"Action, Crime, Thriller",114,Peter Yates,"Steve McQueen, Robert Vaughn, Jacqueline Bisset, Don Gordon, Robert Duvall, Simon Oakland, Norman Fell, Georg Stanford Brown, Justin Tarr, Carl Reindel, Felice Orlandi, Vic Tayback, Robert Lipton, Ed Peck, Pat Renella",7.4,511350,Bullitt,1968,Enrico's Café (504 Broadway),"Warner Brothers / Seven Arts
Seven Arts",Warner Brothers
187,tt0062765,Bullitt,1968,"Action, Crime, Thriller",114,Peter Yates,"Steve McQueen, Robert Vaughn, Jacqueline Bisset, Don Gordon, Robert Duvall, Simon Oakland, Norman Fell, Georg Stanford Brown, Justin Tarr, Carl Reindel, Felice Orlandi, Vic Tayback, Robert Lipton, Ed Peck, Pat Renella",7.4,511350,Bullitt,1968,Café Cantata (2040 Union Street),"Warner Brothers / Seven Arts
Seven Arts",Warner Brothers
188,tt0062765,Bullitt,1968,"Action, Crime, Thriller",114,Peter Yates,"Steve McQueen, Robert Vaughn, Jacqueline Bisset, Don Gordon, Robert Duvall, Simon Oakland, Norman Fell, Georg Stanford Brown, Justin Tarr, Carl Reindel, Felice Orlandi, Vic Tayback, Robert Lipton, Ed Peck, Pat Renella",7.4,511350,Bullitt,1968,McLaren Park (Visitacion  Valley),"Warner Brothers / Seven Arts
Seven Arts",Warner Brothers
189,tt0062765,Bullitt,1968,"Action, Crime, Thriller",114,Peter Yates,"Steve McQueen, Robert Vaughn, Jacqueline Bisset, Don Gordon, Robert Duvall, Simon Oakland, Norman Fell, Georg Stanford Brown, Justin Tarr, Carl Reindel, Felice Orlandi, Vic Tayback, Robert Lipton, Ed Peck, Pat Renella",7.4,511350,Bullitt,1968,2700 Vallejo Street (Pacific Heights),"Warner Brothers / Seven Arts
Seven Arts",Warner Brothers
190,tt0062765,Bullitt,1968,"Action, Crime, Thriller",114,Peter Yates,"Steve McQueen, Robert Vaughn, Jacqueline Bisset, Don Gordon, Robert Duvall, Simon Oakland, Norman Fell, Georg Stanford Brown, Justin Tarr, Carl Reindel, Felice Orlandi, Vic Tayback, Robert Lipton, Ed Peck, Pat Renella",7.4,511350,Bullitt,1968,Coit Tower,"Warner Brothers / Seven Arts
Seven Arts",Warner Brothers
191,tt0063426,Petulia,1968,"Drama, Romance",105,Richard Lester,"Julie Christie, George C. Scott, Richard Chamberlain, Arthur Hill, Shirley Knight, Pippa Scott, Kathleen Widdoes, Roger Bowen, Richard Dysart, Ruth Kobart, Ellen Geer, Lou Gilbert, Nate Esformes, Maria Val, Vincent Arias",7.1,0,Petulia,1968,Cala Foods (California Street and Hyde),Warner Brothers / Seven Arts,Warner Brothers / Seven Arts
192,tt0063426,Petulia,1968,"Drama, Romance",105,Richard Lester,"Julie Christie, George C. Scott, Richard Chamberlain, Arthur Hill, Shirley Knight, Pippa Scott, Kathleen Widdoes, Roger Bowen, Richard Dysart, Ruth Kobart, Ellen Geer, Lou Gilbert, Nate Esformes, Maria Val, Vincent Arias",7.1,0,Petulia,1968,307 Filbert Street,Warner Brothers / Seven Arts,Warner Brothers / Seven Arts
193,tt0063426,Petulia,1968,"Drama, Romance",105,Richard Lester,"Julie Christie, George C. Scott, Richard Chamberlain, Arthur Hill, Shirley Knight, Pippa Scott, Kathleen Widdoes, Roger Bowen, Richard Dysart, Ruth Kobart, Ellen Geer, Lou Gilbert, Nate Esformes, Maria Val, Vincent Arias",7.1,0,Petulia,1968,2417 Franklin Street,Warner Brothers / Seven Arts,Warner Brothers / Seven Arts
194,tt0063426,Petulia,1968,"Drama, Romance",105,Richard Lester,"Julie Christie, George C. Scott, Richard Chamberlain, Arthur Hill, Shirley Knight, Pippa Scott, Kathleen Widdoes, Roger Bowen, Richard Dysart, Ruth Kobart, Ellen Geer, Lou Gilbert, Nate Esformes, Maria Val, Vincent Arias",7.1,0,Petulia,1968,"Fairmont Hotel (950 Mason Street, Nob Hill)",Warner Brothers / Seven Arts,Warner Brothers / Seven Arts
195,tt0063426,Petulia,1968,"Drama, Romance",105,Richard Lester,"Julie Christie, George C. Scott, Richard Chamberlain, Arthur Hill, Shirley Knight, Pippa Scott, Kathleen Widdoes, Roger Bowen, Richard Dysart, Ruth Kobart, Ellen Geer, Lou Gilbert, Nate Esformes, Maria Val, Vincent Arias",7.1,0,Petulia,1968,Pier 43 1/2,Warner Brothers / Seven Arts,Warner Brothers / Seven Arts
196,tt0063426,Petulia,1968,"Drama, Romance",105,Richard Lester,"Julie Christie, George C. Scott, Richard Chamberlain, Arthur Hill, Shirley Knight, Pippa Scott, Kathleen Widdoes, Roger Bowen, Richard Dysart, Ruth Kobart, Ellen Geer, Lou Gilbert, Nate Esformes, Maria Val, Vincent Arias",7.1,0,Petulia,1968,"Fort Point (Presidio, Golden Gate National Recreation Area)",Warner Brothers / Seven Arts,Warner Brothers / Seven Arts
197,tt0063661,Sweet November,1968,"Comedy, Drama, Romance",114,Robert Ellis Miller,"Sandy Dennis, Anthony Newley, Theodore Bikel, Burr DeBenning, Sandy Baron, Marj Dusay, Martin West, Virginia Vincent, King Moody, Robert Gibbons, Robert Cleaves, Francis De Sales, Monty Margetts, George Winters",6.9,0,Sweet November,2001,Citicorp Center (1 Sansome Street at Sutter),Warner Bros. Pictures,Warner Bros. Pictures
198,tt0063661,Sweet November,1968,"Comedy, Drama, Romance",114,Robert Ellis Miller,"Sandy Dennis, Anthony Newley, Theodore Bikel, Burr DeBenning, Sandy Baron, Marj Dusay, Martin West, Virginia Vincent, King Moody, Robert Gibbons, Robert Cleaves, Francis De Sales, Monty Margetts, George Winters",6.9,0,Sweet November,2001,Marquee Lofts (1000 Van Ness Avenue at Alice B. Toklas Place),Warner Bros. Pictures,Warner Bros. Pictures
199,tt0063661,Sweet November,1968,"Comedy, Drama, Romance",114,Robert Ellis Miller,"Sandy Dennis, Anthony Newley, Theodore Bikel, Burr DeBenning, Sandy Baron, Marj Dusay, Martin West, Virginia Vincent, King Moody, Robert Gibbons, Robert Cleaves, Francis De Sales, Monty Margetts, George Winters",6.9,0,Sweet November,2001,Hotel Majestic (1500 Sutter Street),Warner Bros. Pictures,Warner Bros. Pictures
200,tt0063661,Sweet November,1968,"Comedy, Drama, Romance",114,Robert Ellis Miller,"Sandy Dennis, Anthony Newley, Theodore Bikel, Burr DeBenning, Sandy Baron, Marj Dusay, Martin West, Virginia Vincent, King Moody, Robert Gibbons, Robert Cleaves, Francis De Sales, Monty Margetts, George Winters",6.9,0,Sweet November,2001,"Foote, Cone & Belding (733 Front Street at Pacific)",Warner Bros. Pictures,Warner Bros. Pictures
201,tt0063661,Sweet November,1968,"Comedy, Drama, Romance",114,Robert Ellis Miller,"Sandy Dennis, Anthony Newley, Theodore Bikel, Burr DeBenning, Sandy Baron, Marj Dusay, Martin West, Virginia Vincent, King Moody, Robert Gibbons, Robert Cleaves, Francis De Sales, Monty Margetts, George Winters",6.9,0,Sweet November,2001,Farley's Café (1315 18th Street Near Missouri),Warner Bros. Pictures,Warner Bros. Pictures
202,tt0063661,Sweet November,1968,"Comedy, Drama, Romance",114,Robert Ellis Miller,"Sandy Dennis, Anthony Newley, Theodore Bikel, Burr DeBenning, Sandy Baron, Marj Dusay, Martin West, Virginia Vincent, King Moody, Robert Gibbons, Robert Cleaves, Francis De Sales, Monty Margetts, George Winters",6.9,0,Sweet November,2001,Christopher's Books (1400 18th Street),Warner Bros. Pictures,Warner Bros. Pictures
203,tt0063661,Sweet November,1968,"Comedy, Drama, Romance",114,Robert Ellis Miller,"Sandy Dennis, Anthony Newley, Theodore Bikel, Burr DeBenning, Sandy Baron, Marj Dusay, Martin West, Virginia Vincent, King Moody, Robert Gibbons, Robert Cleaves, Francis De Sales, Monty Margetts, George Winters",6.9,0,Sweet November,2001,Chrissy Field,Warner Bros. Pictures,Warner Bros. Pictures
204,tt0063661,Sweet November,1968,"Comedy, Drama, Romance",114,Robert Ellis Miller,"Sandy Dennis, Anthony Newley, Theodore Bikel, Burr DeBenning, Sandy Baron, Marj Dusay, Martin West, Virginia Vincent, King Moody, Robert Gibbons, Robert Cleaves, Francis De Sales, Monty Margetts, George Winters",6.9,0,Sweet November,2001,Blooms Saloon (18th Street between Missouri and Texas Streets),Warner Bros. Pictures,Warner Bros. Pictures
205,tt0063661,Sweet November,1968,"Comedy, Drama, Romance",114,Robert Ellis Miller,"Sandy Dennis, Anthony Newley, Theodore Bikel, Burr DeBenning, Sandy Baron, Marj Dusay, Martin West, Virginia Vincent, King Moody, Robert Gibbons, Robert Cleaves, Francis De Sales, Monty Margetts, George Winters",6.9,0,Sweet November,2001,Mission Dolores Park (Mission District),Warner Bros. Pictures,Warner Bros. Pictures
206,tt0230838,Sweet November,2001,"Drama, Romance",119,Pat O'Connor,"Keanu Reeves, Charlize Theron, Jason Isaacs, Greg Germann, Liam Aiken, Robert Joy, Lauren Graham, Michael Rosenbaum, Frank Langella, Jason Kravits, Ray Baker, Tom Bullock, Adele Proom, L. Peter Callender, June Carryl",6.7,65754228,Sweet November,2001,Citicorp Center (1 Sansome Street at Sutter),Warner Bros. Pictures,Warner Bros. Pictures
207,tt0230838,Sweet November,2001,"Drama, Romance",119,Pat O'Connor,"Keanu Reeves, Charlize Theron, Jason Isaacs, Greg Germann, Liam Aiken, Robert Joy, Lauren Graham, Michael Rosenbaum, Frank Langella, Jason Kravits, Ray Baker, Tom Bullock, Adele Proom, L. Peter Callender, June Carryl",6.7,65754228,Sweet November,2001,Marquee Lofts (1000 Van Ness Avenue at Alice B. Toklas Place),Warner Bros. Pictures,Warner Bros. Pictures
208,tt0230838,Sweet November,2001,"Drama, Romance",119,Pat O'Connor,"Keanu Reeves, Charlize Theron, Jason Isaacs, Greg Germann, Liam Aiken, Robert Joy, Lauren Graham, Michael Rosenbaum, Frank Langella, Jason Kravits, Ray Baker, Tom Bullock, Adele Proom, L. Peter Callender, June Carryl",6.7,65754228,Sweet November,2001,Hotel Majestic (1500 Sutter Street),Warner Bros. Pictures,Warner Bros. Pictures
209,tt0230838,Sweet November,2001,"Drama, Romance",119,Pat O'Connor,"Keanu Reeves, Charlize Theron, Jason Isaacs, Greg Germann, Liam Aiken, Robert Joy, Lauren Graham, Michael Rosenbaum, Frank Langella, Jason Kravits, Ray Baker, Tom Bullock, Adele Proom, L. Peter Callender, June Carryl",6.7,65754228,Sweet November,2001,"Foote, Cone & Belding (733 Front Street at Pacific)",Warner Bros. Pictures,Warner Bros. Pictures
210,tt0230838,Sweet November,2001,"Drama, Romance",119,Pat O'Connor,"Keanu Reeves, Charlize Theron, Jason Isaacs, Greg Germann, Liam Aiken, Robert Joy, Lauren Graham, Michael Rosenbaum, Frank Langella, Jason Kravits, Ray Baker, Tom Bullock, Adele Proom, L. Peter Callender, June Carryl",6.7,65754228,Sweet November,2001,Farley's Café (1315 18th Street Near Missouri),Warner Bros. Pictures,Warner Bros. Pictures
211,tt0230838,Sweet November,2001,"Drama, Romance",119,Pat O'Connor,"Keanu Reeves, Charlize Theron, Jason Isaacs, Greg Germann, Liam Aiken, Robert Joy, Lauren Graham, Michael Rosenbaum, Frank Langella, Jason Kravits, Ray Baker, Tom Bullock, Adele Proom, L. Peter Callender, June Carryl",6.7,65754228,Sweet November,2001,Christopher's Books (1400 18th Street),Warner Bros. Pictures,Warner Bros. Pictures
212,tt0230838,Sweet November,2001,"Drama, Romance",119,Pat O'Connor,"Keanu Reeves, Charlize Theron, Jason Isaacs, Greg Germann, Liam Aiken, Robert Joy, Lauren Graham, Michael Rosenbaum, Frank Langella, Jason Kravits, Ray Baker, Tom Bullock, Adele Proom, L. Peter Callender, June Carryl",6.7,65754228,Sweet November,2001,Chrissy Field,Warner Bros. Pictures,Warner Bros. Pictures
213,tt0230838,Sweet November,2001,"Drama, Romance",119,Pat O'Connor,"Keanu Reeves, Charlize Theron, Jason Isaacs, Greg Germann, Liam Aiken, Robert Joy, Lauren Graham, Michael Rosenbaum, Frank Langella, Jason Kravits, Ray Baker, Tom Bullock, Adele Proom, L. Peter Callender, June Carryl",6.7,65754228,Sweet November,2001,Blooms Saloon (18th Street between Missouri and Texas Streets),Warner Bros. Pictures,Warner Bros. Pictures
214,tt0230838,Sweet November,2001,"Drama, Romance",119,Pat O'Connor,"Keanu Reeves, Charlize Theron, Jason Isaacs, Greg Germann, Liam Aiken, Robert Joy, Lauren Graham, Michael Rosenbaum, Frank Langella, Jason Kravits, Ray Baker, Tom Bullock, Adele Proom, L. Peter Callender, June Carryl",6.7,65754228,Sweet November,2001,Mission Dolores Park (Mission District),Warner Bros. Pictures,Warner Bros. Pictures
215,tt0063829,"Yours, Mine and Ours",1968,"Comedy, Family",111,Melville Shavelson,"Lucille Ball, Henry Fonda, Van Johnson, Louise Troy, Sidney Miller, Tom Bosley, Nancy Howard, Walter Brooke, Tim Matheson, Gil Rogers, Nancy Roth, Gary Goetzman, Morgan Brittany, Holly O'Brien, Michele Tobin",7.2,0,"Yours, Mine and Ours",1968,,Desilu Productions,United Artists
216,tt0064603,The Love Bug,1968,"Comedy, Family, Sport",108,Robert Stevenson,"Dean Jones, Michele Lee, David Tomlinson, Buddy Hackett, Joe Flynn, Benson Fong, Joe E. Ross, Barry Kelley, Iris Adrian, Andy Granatelli, Ned Glass, Robert Foulk, Gil Lamb, Nicole Jaffe, Wally Boag",6.5,51264000,The Love Bug,1968,100 Block of Lombard Street,Walt Disney Productions,Buena Vista Distribution
217,tt0064603,The Love Bug,1968,"Comedy, Family, Sport",108,Robert Stevenson,"Dean Jones, Michele Lee, David Tomlinson, Buddy Hackett, Joe Flynn, Benson Fong, Joe E. Ross, Barry Kelley, Iris Adrian, Andy Granatelli, Ned Glass, Robert Foulk, Gil Lamb, Nicole Jaffe, Wally Boag",6.5,51264000,The Love Bug,1968,Golden Gate Bridge,Walt Disney Productions,Buena Vista Distribution
218,tt0065063,Take the Money and Run,1969,"Comedy, Crime",85,Woody Allen,"Woody Allen, Janet Margolin, Marcel Hillaire, Jacquelyn Hyde, Lonny Chapman, Jan Merlin, James Anderson, Howard Storm, Mark Gordon, Micil Murphy, Minnow Moskowitz, Nate Jacobson, Grace Bauer, Ethel Sokolow, Dan Frazer",7.3,0,Take the Money and Run,1969,Bank of America (1455 Stockton Street),American Broadcasting Company (ABC),Cinerama Releasing Corporation
219,tt0065063,Take the Money and Run,1969,"Comedy, Crime",85,Woody Allen,"Woody Allen, Janet Margolin, Marcel Hillaire, Jacquelyn Hyde, Lonny Chapman, Jan Merlin, James Anderson, Howard Storm, Mark Gordon, Micil Murphy, Minnow Moskowitz, Nate Jacobson, Grace Bauer, Ethel Sokolow, Dan Frazer",7.3,0,Take the Money and Run,1969,Mission Street,American Broadcasting Company (ABC),Cinerama Releasing Corporation
220,tt0066999,Dirty Harry,1971,"Action, Crime, Thriller",102,Don Siegel,"Clint Eastwood, Harry Guardino, Reni Santoni, John Vernon, Andrew Robinson, John Larch, John Mitchum, Mae Mercer, Lyn Edgington, Ruth Kobart, Woodrow Parfrey, Josef Sommer, William Paterson, James Nolan, Maurice Argent",7.7,35976000,Dirty Harry,1971,Forest Hill Station- MUNI,The Malpaso Company,Warner Brothers
